Time (s),Pressure (mmHg)
1.4614614614614614,129.46043814572127
1.4714714714714714,129.38692035087828
1.4814814814814814,129.31519401083463
1.4914914914914914,129.2453259522865
1.5015015015015014,129.17737349705942
1.5115115115115114,129.11138380441585
1.5215215215215214,129.04739325817317
1.5315315315315314,128.9854269039754
1.5415415415415414,128.92549794189455
1.5515515515515514,128.86760727933108
1.5615615615615615,128.81174314893696
1.5715715715715715,128.75788079600053
1.5815815815815815,128.70598223940948
1.5915915915915915,128.65599610994943
1.6016016016016015,128.60785756929965
1.6116116116116117,128.56148831265986
1.6216216216216217,128.51679665747912
1.6316316316316317,128.4736777202687
1.6416416416416417,128.43201368296084
1.6516516516516517,128.39167414973227
1.6616616616616617,128.35251659464663
1.6716716716716717,128.3143868998847
1.6816816816816818,128.27711998373326
1.6916916916916918,128.24054051689058
1.7017017017017018,128.20446372502866
1.7117117117117118,128.16869627492775
1.7217217217217218,128.13303724087606
1.7317317317317318,128.0972791474075
1.7417417417417418,128.0612090838395
1.7517517517517518,128.02460988547503
1.7617617617617618,127.98726137575085
1.7717717717717718,127.94894166305512
1.7817817817817818,127.90942848540286
1.7917917917917918,127.86850059565407
1.8018018018018018,127.82593917948971
1.8118118118118118,127.78152929792917
1.8218218218218218,127.7350613457845
1.8318318318318318,127.6863325171029
1.8418418418418419,127.63514826835672
1.8518518518518519,127.58132376989916
1.8618618618618619,127.52468533602018
1.8718718718718719,127.46507182381121
1.8818818818818819,127.40233599098315
1.8918918918918919,127.33634580278088
1.901901901901902,127.2669856782022
1.911911911911912,127.19415766585796
1.921921921921922,127.11778254000897
1.931931931931932,127.03780080757963
1.941941941941942,126.95417361728116
1.951951951951952,126.86688356237744
1.961961961961962,126.77593536909298
1.971971971971972,126.68135646319372
1.981981981981982,126.58319740786669
1.991991991991992,126.48153220667893
2.002002002002002,126.37645846611096
2.012012012012012,126.26809741292733
2.022022022022022,126.15659376246738
2.032032032032032,126.04211543480477
2.042042042042042,125.92485311663425
2.052052052052052,125.80501966769
2.062062062062062,125.68284937147858
2.0720720720720722,125.55859703111437
2.0820820820820822,125.4325369120708
2.0920920920920922,125.30496153470006
2.1021021021021022,125.17618032042103
2.1121121121121122,125.04651809652276
2.1221221221221223,124.91631346557234
2.1321321321321323,124.78591704644445
2.1421421421421423,124.65568959499771
2.1521521521521523,124.52600001340271
2.1621621621621623,124.39722325807277
2.1721721721721723,124.26973815705092
2.1821821821821823,124.14392514856205
2.1921921921921923,124.02016395323672
2.2022022022022023,123.8988311932499
2.2122122122122123,123.78029797228454
2.2222222222222223,123.66492743082243
2.2322322322322323,123.55307229177562
2.2422422422422423,123.44507241189729
2.2522522522522523,123.34125235474525
2.2622622622622623,123.2419190012104
2.2722722722722724,123.1473592137616
2.2822822822822824,123.05783757059687
2.2922922922922924,122.97359418582226
2.3023023023023024,122.89484263160526
2.3123123123123124,122.82176797796636
2.3223223223223224,122.75452496547993
2.3323323323323324,122.69323632565391
2.3423423423423424,122.63799126314889
2.3523523523523524,122.58884411327999
2.3623623623623624,122.5458131874248
2.3723723723723724,122.5088798180384
2.3823823823823824,122.47798761395694
2.3923923923923924,122.45304193555894
2.4024024024024024,122.43390959815262
2.4124124124124124,122.42041881067598
2.4224224224224224,122.41235935543926
2.4324324324324325,122.40948301321383
2.4424424424424425,122.41150423648729
2.4524524524524525,122.41810107216777
2.4624624624624625,122.42891633344206
2.4724724724724725,122.44355901888044
2.4824824824824825,122.46160597524636
2.4924924924924925,122.48260379882223
2.5025025025025025,122.50607096841301
2.5125125125125125,122.53150020154897
2.5225225225225225,122.55836102378808
2.5325325325325325,122.5861025394291
2.5425425425425425,122.61415639039832
2.5525525525525525,122.64193988857876
2.5625625625625625,122.66885930542041
2.5725725725725725,122.69431330131432
2.5825825825825826,122.71769647594422
2.5925925925925926,122.73840301965461
2.6026026026026026,122.75583044480591
2.6126126126126126,122.76938337513292
2.6226226226226226,122.77847737029202
2.6326326326326326,122.78254276208344
2.6426426426426426,122.78102847827303
2.6526526526526526,122.77340582952341
2.6626626626626626,122.75917223467852
2.6726726726726726,122.7378548595365
2.6826826826826826,122.70901414429616
2.6926926926926926,122.6722471950744
2.7027027027027026,122.62719101526895
2.7127127127127126,122.5735255530823
2.7227227227227226,122.51097654222892
2.7327327327327327,122.43931811371749
2.7427427427427427,122.35837515763062
2.7527527527527527,122.26802541501121
2.7627627627627627,122.16820128130547
2.7727727727727727,122.05889130429802
2.7827827827827827,121.9401413611013
2.7927927927927927,121.81205550051853
2.8028028028028027,121.67479643897954
2.8128128128128127,121.52858570024149
2.8228228228228227,121.37370339114061
2.8328328328328327,121.21048760786442
2.8428428428428427,121.0393334694754
2.8528528528528527,120.8606917777406
2.8628628628628627,120.67506730469654
2.8728728728728727,120.48301671178676
2.8828828828828827,120.28514610683827
2.8928928928928928,120.0821082475757
2.9029029029029028,119.8745994027927
2.9129129129129128,119.66335588469289
2.9229229229229228,119.44915026826202
2.932932932932933,119.2327873158205
2.942942942942943,119.01509962711904
2.952952952952953,118.79694303745839
2.962962962962963,118.57919178832762
2.972972972972973,118.36273349694349
2.982982982982983,118.14846395282599
2.992992992992993,117.9372817711448
3.003003003003003,117.73008293400791
3.013013013013013,117.52775525212236
3.023023023023023,117.33117278032879
3.033033033033033,117.14119022138384
3.043043043043043,116.95863735303061
3.053053053053053,116.78431351384722
3.063063063063063,116.61898218359255
3.073073073073073,116.46336569376943
3.083083083083083,116.31814010389637
3.093093093093093,116.18393027851643
3.103103103103103,116.06130519927518
3.113113113113113,115.95077354547024
3.123123123123123,115.85277957531365
3.133133133133133,115.76769933876048
3.143143143143143,115.69583725114748
3.153153153153153,115.63742305506037
3.163163163163163,115.59260919581779
3.173173173173173,115.5614686337325
3.183183183183183,115.54399311389761
3.193193193193193,115.54009191166216
3.203203203203203,115.54959106921713
3.2132132132132134,115.572233135829
3.2232232232232234,115.60767742124754
3.2332332332332334,115.65550076869557
3.2432432432432434,115.71519885064122
3.2532532532532534,115.78618798727547
3.2632632632632634,115.86780748429105
3.2732732732732734,115.959322483203
3.2832832832832834,116.05992731409005
3.2932932932932935,116.16874933728744
3.3033033033033035,116.28485325725254
3.3133133133133135,116.40724588857319
3.3233233233233235,116.53488135091867
3.3333333333333335,116.66666666666666
3.3433433433433435,116.80146773199756
3.3533533533533535,116.93811562945044
3.3633633633633635,117.07541324730498
3.3733733733733735,117.2121421687082
3.3833833833833835,117.34706979122328
3.3933933933933935,117.47895663545926
3.4034034034034035,117.60656379965681
3.4134134134134135,117.72866051557763
3.4234234234234235,117.84403175978078
3.4334334334334335,117.95148587338473
3.4434434434434436,118.04986214271685
3.4534534534534536,118.13803829285158
3.4634634634634636,118.21493784594189
3.4734734734734736,118.27953729645968
3.4834834834834836,118.33087305598161
3.4934934934934936,118.36804812099088
3.5035035035035036,118.39023841830776
3.5135135135135136,118.39669878421168
3.5235235235235236,118.38676853506814
3.5335335335335336,118.35987658931862
3.5435435435435436,118.31554610301937
3.5535535535535536,118.2533985837171
3.5635635635635636,118.17315745030841
3.5735735735735736,118.0746510096344
3.5835835835835836,117.95781482389164
3.5935935935935936,117.82269344647885
3.6036036036036037,117.66944150762323
3.6136136136136137,117.49832413502122
3.6236236236236237,117.30971669875969
3.6336336336336337,117.10410387393445
3.6436436436436437,116.88207801862295
3.6536536536536537,116.64433686917575
3.6636636636636637,116.3916805591358
3.6736736736736737,116.1250079724498
3.6836836836836837,115.84531244597326
3.6936936936936937,115.5536768405619
3.7037037037037037,115.2512680042583
3.7137137137137137,114.93933065519673
3.7237237237237237,114.61918071583102
3.7337337337337337,114.29219813391585
3.7437437437437437,113.95981922931118
3.7537537537537538,113.62352860910923
3.7637637637637638,113.28485069677873
3.7737737737737738,112.9453409239568
3.7837837837837838,112.60657663617572
3.793793793793794,112.27014776616866
3.803803803803804,111.93764733043477
3.813813813813814,111.61066180644752
3.823823823823824,111.29076144924201
3.833833833833834,110.9794906071073
3.843843843843844,110.67835809672847
3.853853853853854,110.38882769836017
3.863863863863864,110.11230883146665
3.873873873873874,109.85014747072736
3.883883883883884,109.60361736138246
3.893893893893894,109.37391159158207
3.903903903903904,109.16213457771003
3.913913913913914,108.9692945165863
3.923923923923924,108.79629635601998
3.933933933933934,108.64393533240131
3.943943943943944,108.51289112089937
3.953953953953954,108.40372264039036
3.963963963963964,108.31686355149814
3.973973973973974,108.25261848210643
3.983983983983984,108.21116001042311
3.993993993993994,108.19252643116835
4.004004004004004,108.19662032574504
4.014014014014014,108.2232079523635
4.024024024024024,108.2719194670594
4.034034034034034,108.34224998140036
4.044044044044044,108.43356145744892
4.054054054054054,108.5450854352776
4.064064064064064,108.67592658304295
4.074074074074074,108.82506705435868
4.084084084084084,108.99137163249479
4.094094094094094,109.17359363580492
4.104104104104104,109.37038155378244
4.114114114114114,109.58028637829963
4.124124124124124,109.8017695899261
4.134134134134134,110.03321175478506
4.1441441441441444,110.27292168321883
4.1541541541541545,110.51914609762593
4.1641641641641645,110.77007975323212
4.1741741741741745,111.02387595228687
4.1841841841841845,111.27865738926505
4.1941941941941945,111.53252726211717
4.2042042042042045,111.78358058247075
4.2142142142142145,112.029915615961
4.2242242242242245,112.26964538256716
4.2342342342342345,112.5009091459711
4.2442442442442445,112.72188382054033
4.2542542542542545,112.93079522457532
4.2642642642642645,113.12592910895529
4.2742742742742745,113.30564189126609
4.2842842842842845,113.46837102689358
4.2942942942942945,113.61264495041347
4.3043043043043046,113.7370925228924
4.314314314314315,113.84045192342198
4.324324324324325,113.92157892632684
4.334334334334335,113.97945450899688
4.344344344344345,114.01319173917585
4.354354354354355,114.02204189476981
4.364364364364365,114.00539977379216
4.374374374374375,113.9628081569136
4.384384384384385,113.89396139020113
4.394394394394395,113.7987080609822
4.404404404404405,113.67705274532342
4.414414414414415,113.52915681133268
4.424424424424425,113.35533826834455
4.434434434434435,113.15607065799311
4.444444444444445,112.93198098917642
4.454454454454455,112.68384672493428
4.464464464464465,112.4125918352569
4.474474474474475,112.11928193577816
4.484484484484485,111.80511853814403
4.494494494494495,111.47143244354706
4.504504504504505,111.11967631644299
4.514514514514515,110.75141648078186
4.524524524524525,110.36832398615408
4.534534534534535,109.97216499604146
4.544544544544545,109.56479055484131
4.554554554554555,109.14812579446702
4.564564564564565,108.72415864509335
4.574574574574575,108.29492811798585
4.584584584584585,107.86251223130306
4.594594594594595,107.42901565227139
4.604604604604605,106.99655713118628
4.614614614614615,106.56725680427323
4.624624624624625,106.14322344353941
4.634634634634635,105.72654173234885
4.644644644644645,105.31925964555963
4.654654654654655,104.92337601266465
4.664664664664665,104.54082834147978
4.674674674674675,104.17348097853241
4.684684684684685,103.82311368042072
4.694694694694695,103.49141066805528
4.704704704704705,103.17995023287233
4.714714714714715,102.8901949608368
4.724724724724725,102.62348263635639
4.734734734734735,102.38101788412544
4.744744744744745,102.16386460243612
4.754754754754755,101.97293923666176
4.764764764764765,101.80900493646298
4.774774774774775,101.67266663482553
4.784784784784785,101.56436708134139
4.794794794794795,101.48438385623069
4.804804804804805,101.43282738550643
4.814814814814815,101.40963997144765
4.824824824824825,101.41459584620833
4.834834834834835,101.4473022499899
4.844844844844845,101.50720152878604
4.854854854854855,101.59357424031063
4.864864864864865,101.70554325038444
4.874874874874875,101.84207879582391
4.884884884884885,102.00200448378766
4.894894894894895,102.1840041916311
4.904904904904905,102.38662982563554
4.914914914914915,102.60830989155262
4.924924924924925,102.84735882477312
4.934934934934935,103.10198702312238
4.944944944944945,103.37031152083755
4.954954954954955,103.6503672382211
4.964964964964965,103.94011873781555
4.974974974974975,104.23747241473562
4.984984984984985,104.540289046038
4.994994994994995,104.84639662173467
5.005005005005005,105.15360337826532
5.015015015015015,105.45971095396199
5.025025025025025,105.76252758526437
5.035035035035035,106.05988126218443
5.045045045045045,106.34963276177889
5.055055055055055,106.62968847916244
5.065065065065065,106.89801297687761
5.075075075075075,107.15264117522688
5.085085085085085,107.39169010844738
5.095095095095095,107.61337017436445
5.105105105105105,107.81599580836888
5.115115115115115,107.99799551621234
5.125125125125125,108.15792120417608
5.135135135135135,108.29445674961555
5.145145145145145,108.40642575968936
5.155155155155155,108.49279847121394
5.165165165165165,108.5526977500101
5.175175175175175,108.58540415379166
5.185185185185185,108.59036002855235
5.195195195195195,108.56717261449356
5.205205205205205,108.51561614376931
5.215215215215215,108.4356329186586
5.225225225225225,108.32733336517447
5.235235235235235,108.19099506353702
5.245245245245245,108.02706076333826
5.255255255255255,107.83613539756388
5.265265265265265,107.61898211587456
5.275275275275275,107.3765173636436
5.285285285285285,107.1098050391632
5.295295295295295,106.82004976712767
5.305305305305305,106.50858933194473
5.315315315315315,106.1768863195793
5.325325325325325,105.8265190214676
5.335335335335335,105.45917165852023
5.345345345345345,105.07662398733537
5.355355355355355,104.68074035444037
5.365365365365365,104.27345826765116
5.375375375375375,103.85677655646059
5.385385385385385,103.43274319572679
5.395395395395395,103.00344286881374
5.405405405405405,102.57098434772863
5.415415415415415,102.13748776869696
5.425425425425425,101.70507188201417
5.435435435435435,101.27584135490665
5.445445445445445,100.851874205533
5.455455455455455,100.43520944515869
5.465465465465465,100.02783500395856
5.475475475475475,99.63167601384593
5.485485485485485,99.24858351921816
5.495495495495495,98.88032368355701
5.505505505505505,98.52856755645294
5.515515515515515,98.19488146185597
5.525525525525525,97.88071806422185
5.535535535535535,97.5874081647431
5.545545545545545,97.31615327506572
5.555555555555555,97.06801901082359
5.565565565565565,96.8439293420069
5.575575575575575,96.64466173165546
5.585585585585585,96.47084318866732
5.595595595595595,96.32294725467656
5.605605605605605,96.2012919390178
5.615615615615615,96.10603860979887
5.625625625625625,96.0371918430864
5.635635635635635,95.99460022620784
5.645645645645645,95.97795810523019
5.655655655655655,95.98680826082413
5.665665665665665,96.02054549100312
5.675675675675675,96.07842107367314
5.685685685685685,96.15954807657802
5.6956956956956954,96.26290747710759
5.7057057057057055,96.38735504958652
5.7157157157157155,96.53162897310641
5.7257257257257255,96.6943581087339
5.7357357357357355,96.87407089104471
5.7457457457457455,97.06920477542467
5.7557557557557555,97.27811617945964
5.7657657657657655,97.4990908540289
5.7757757757757755,97.73035461743284
5.7857857857857855,97.97008438403897
5.7957957957957955,98.21641941752924
5.8058058058058055,98.46747273788283
5.8158158158158155,98.72134261073492
5.8258258258258255,98.97612404771314
5.8358358358358355,99.22992024676785
5.8458458458458455,99.48085390237404
5.8558558558558556,99.72707831678117
5.865865865865866,99.96678824521493
5.875875875875876,100.19823041007389
5.885885885885886,100.41971362170037
5.895895895895896,100.62961844621756
5.905905905905906,100.82640636419507
5.915915915915916,101.00862836750518
5.925925925925926,101.17493294564132
5.935935935935936,101.32407341695703
5.945945945945946,101.45491456472239
5.955955955955956,101.56643854255108
5.965965965965966,101.65775001859964
5.975975975975976,101.72808053294058
5.985985985985986,101.7767920476365
5.995995995995996,101.80337967425494
6.006006006006006,101.80747356883165
6.016016016016016,101.78883998957687
6.026026026026026,101.74738151789357
6.036036036036036,101.68313644850186
6.046046046046046,101.59627735960964
6.056056056056056,101.48710887910063
6.066066066066066,101.3560646675987
6.076076076076076,101.20370364398002
6.086086086086086,101.0307054834137
6.096096096096096,100.83786542228997
6.106106106106106,100.62608840841794
6.116116116116116,100.39638263861754
6.126126126126126,100.14985252927265
6.136136136136136,99.88769116853337
6.146146146146146,99.61117230163985
6.156156156156156,99.32164190327153
6.166166166166166,99.02050939289272
6.176176176176176,98.70923855075802
6.186186186186186,98.38933819355249
6.196196196196196,98.06235266956526
6.206206206206206,97.72985223383138
6.216216216216216,97.3934233638243
6.226226226226226,97.05465907604322
6.236236236236236,96.71514930322128
6.246246246246246,96.37647139089079
6.256256256256256,96.04018077068883
6.266266266266266,95.70780186608417
6.276276276276276,95.38081928416902
6.286286286286286,95.06066934480329
6.296296296296296,94.74873199574172
6.306306306306306,94.44632315943812
6.316316316316316,94.15468755402674
6.326326326326326,93.87499202755022
6.336336336336336,93.60831944086422
6.346346346346346,93.35566313082427
6.356356356356356,93.11792198137707
6.366366366366366,92.89589612606557
6.376376376376376,92.69028330124033
6.386386386386386,92.5016758649788
6.396396396396396,92.33055849237675
6.406406406406406,92.17730655352116
6.416416416416417,92.04218517610835
6.426426426426427,91.92534899036559
6.436436436436437,91.82684254969159
6.446446446446447,91.7466014162829
6.456456456456457,91.68445389698063
6.466466466466467,91.64012341068138
6.476476476476477,91.61323146493184
6.486486486486487,91.6033012157883
6.496496496496497,91.60976158169224
6.506506506506507,91.63195187900911
6.516516516516517,91.66912694401839
6.526526526526527,91.72046270354032
6.536536536536537,91.78506215405811
6.546546546546547,91.86196170714844
6.556556556556557,91.95013785728314
6.566566566566567,92.04851412661525
6.576576576576577,92.15596824021922
6.586586586586587,92.27133948442237
6.596596596596597,92.39343620034319
6.606606606606607,92.52104336454073
6.616616616616617,92.65293020877672
6.626626626626627,92.78785783129182
6.636636636636637,92.92458675269499
6.646646646646647,93.06188437054956
6.656656656656657,93.19853226800244
6.666666666666667,93.33333333333333
6.676676676676677,93.46511864908135
6.686686686686687,93.59275411142681
6.696696696696697,93.71514674274745
6.706706706706707,93.83125066271256
6.716716716716717,93.94007268590994
6.726726726726727,94.04067751679699
6.736736736736737,94.13219251570895
6.746746746746747,94.21381201272452
6.756756756756757,94.28480114935878
6.766766766766767,94.34449923130443
6.776776776776777,94.39232257875246
6.786786786786787,94.427766864171
6.796796796796797,94.45040893078287
6.806806806806807,94.45990808833783
6.816816816816817,94.45600688610239
6.826826826826827,94.4385313662675
6.836836836836837,94.40739080418221
6.846846846846847,94.36257694493963
6.856856856856857,94.30416274885252
6.866866866866867,94.23230066123952
6.876876876876877,94.14722042468635
6.886886886886887,94.04922645452974
6.896896896896897,93.93869480072482
6.906906906906907,93.81606972148357
6.916916916916917,93.68185989610363
6.926926926926927,93.53663430623058
6.936936936936937,93.38101781640745
6.946946946946947,93.21568648615278
6.956956956956957,93.04136264696939
6.966966966966967,92.85880977861616
6.976976976976977,92.66882721967123
6.986986986986987,92.47224474787764
6.996996996996997,92.2699170659921
7.007007007007007,92.0627182288552
7.017017017017017,91.85153604717402
7.027027027027027,91.63726650305652
7.037037037037037,91.42080821167238
7.047047047047047,91.2030569625416
7.057057057057057,90.98490037288097
7.067067067067067,90.7672126841795
7.077077077077077,90.550849731738
7.087087087087087,90.33664411530711
7.097097097097097,90.12540059720732
7.107107107107107,89.9178917524243
7.117117117117117,89.71485389316173
7.127127127127127,89.51698328821324
7.137137137137137,89.32493269530346
7.147147147147147,89.1393082222594
7.157157157157157,88.9606665305246
7.167167167167167,88.78951239213556
7.177177177177177,88.62629660885939
7.187187187187187,88.47141429975851
7.197197197197197,88.32520356102046
7.207207207207207,88.18794449948146
7.217217217217217,88.05985863889872
7.227227227227227,87.94110869570198
7.237237237237237,87.83179871869453
7.247247247247247,87.73197458498879
7.257257257257257,87.6416248423694
7.267267267267267,87.56068188628251
7.277277277277277,87.48902345777108
7.287287287287287,87.42647444691768
7.297297297297297,87.37280898473105
7.307307307307307,87.3277528049256
7.317317317317317,87.29098585570384
7.327327327327327,87.26214514046349
7.337337337337337,87.24082776532148
7.347347347347347,87.22659417047659
7.357357357357357,87.21897152172696
7.367367367367367,87.21745723791655
7.377377377377377,87.22152262970796
7.387387387387387,87.23061662486708
7.397397397397397,87.24416955519409
7.407407407407407,87.26159698034539
7.4174174174174174,87.28230352405578
7.4274274274274275,87.30568669868568
7.4374374374374375,87.33114069457959
7.4474474474474475,87.35806011142122
7.4574574574574575,87.38584360960168
7.4674674674674675,87.4138974605709
7.4774774774774775,87.44163897621192
7.4874874874874875,87.46849979845103
7.4974974974974975,87.49392903158699
7.5075075075075075,87.51739620117776
7.5175175175175175,87.53839402475363
7.5275275275275275,87.55644098111955
7.5375375375375375,87.57108366655794
7.5475475475475475,87.58189892783223
7.5575575575575575,87.58849576351271
7.5675675675675675,87.59051698678616
7.5775775775775776,87.58764064456074
7.587587587587588,87.57958118932402
7.597597597597598,87.56609040184738
7.607607607607608,87.54695806444104
7.617617617617618,87.52201238604306
7.627627627627628,87.4911201819616
7.637637637637638,87.45418681257519
7.647647647647648,87.41115588672
7.657657657657658,87.36200873685111
7.667667667667668,87.30676367434609
7.677677677677678,87.24547503452007
7.687687687687688,87.17823202203363
7.697697697697698,87.10515736839473
7.707707707707708,87.02640581417774
7.717717717717718,86.94216242940311
7.727727727727728,86.8526407862384
7.737737737737738,86.7580809987896
7.747747747747748,86.65874764525475
7.757757757757758,86.55492758810271
7.767767767767768,86.44692770822437
7.777777777777778,86.33507256917756
7.787787787787788,86.21970202771546
7.797797797797798,86.1011688067501
7.807807807807808,85.97983604676328
7.817817817817818,85.85607485143795
7.827827827827828,85.73026184294909
7.837837837837838,85.60277674192723
7.847847847847848,85.47399998659728
7.857857857857858,85.34431040500228
7.867867867867868,85.21408295355555
7.877877877877878,85.08368653442767
7.887887887887888,84.95348190347724
7.897897897897898,84.82381967957897
7.907907907907908,84.69503846529994
7.917917917917918,84.56746308792918
7.927927927927928,84.44140296888561
7.937937937937938,84.3171506285214
7.947947947947948,84.19498033231001
7.957957957957958,84.07514688336575
7.967967967967968,83.95788456519523
7.977977977977978,83.84340623753262
7.987987987987988,83.73190258707267
7.997997997997998,83.62354153388904
8.008008008008009,83.51846779332105
8.018018018018019,83.41680259213328
8.028028028028029,83.31864353680626
8.038038038038039,83.22406463090702
8.048048048048049,83.13311643762256
8.058058058058059,83.04582638271884
8.068068068068069,82.96219919242037
8.078078078078079,82.88221745999103
8.088088088088089,82.80584233414203
8.098098098098099,82.73301432179778
8.108108108108109,82.66365419721913
8.118118118118119,82.59766400901685
8.128128128128129,82.53492817618879
8.138138138138139,82.47531466397982
8.148148148148149,82.41867623010084
8.158158158158159,82.36485173164328
8.168168168168169,82.31366748289709
8.178178178178179,82.26493865421548
8.188188188188189,82.21847070207083
8.198198198198199,82.17406082051029
8.208208208208209,82.13149940434593
8.218218218218219,82.09057151459714
8.228228228228229,82.05105833694488
8.238238238238239,82.01273862424915
8.248248248248249,81.97539011452497
8.258258258258259,81.9387909161605
8.268268268268269,81.90272085259251
8.278278278278279,81.86696275912392
8.288288288288289,81.83130372507226
8.298298298298299,81.79553627497134
8.308308308308309,81.75945948310941
8.318318318318319,81.72288001626674
8.328328328328329,81.6856131001153
8.338338338338339,81.64748340535337
8.348348348348349,81.6083258502677
8.358358358358359,81.56798631703914
8.368368368368369,81.52632227973129
8.378378378378379,81.48320334252088
8.388388388388389,81.43851168734014
8.398398398398399,81.39214243070035
8.408408408408409,81.34400389005059
8.418418418418419,81.29401776059052
8.428428428428429,81.2421192039995
8.438438438438439,81.18825685106304
8.448448448448449,81.13239272066893
8.458458458458459,81.07450205810545
8.468468468468469,81.0145730960246
8.478478478478479,80.95260674182683
8.488488488488489,80.88861619558415
8.498498498498499,80.82262650294057
